Year,TimeOfDay,District,Community_Area,Incident_Type,CrimeCount
2005,Evening,20,4,Domestic,1
2009,Morning,6,69,NON-Domestic,2
2004,Morning,2,35,NON-Domestic,1
2006,Evening,2,39,NON-Domestic,1
2018,Morning,4,46,NON-Domestic,1
2010,Night,12,27,NON-Domestic,2
2010,Morning,8,66,NON-Domestic,2
2001,Night,10,29.2,Domestic,1
2019,Morning,3,43,Domestic,1
2013,Night,16,11,Domestic,1
2021,Afternoon,6,71,Domestic,1
2020,Evening,11,25,NON-Domestic,2
2016,Morning,2,38,NON-Domestic,2
2001,Morning,20,2,Domestic,1
2001,Afternoon,19,4.5,NON-Domestic,3
2001,Evening,17,5,NON-Domestic,1
2014,Night,24,1,NON-Domestic,1
2016,Evening,4,45,Domestic,1
2006,Morning,8,66,NON-Domestic,2
2012,Night,22,49,NON-Domestic,1
2010,Night,25,18,NON-Domestic,1
2015,Afternoon,1,32,Domestic,1
2005,Night,11,29,NON-Domestic,1
2016,Night,6,44,Domestic,1
2013,Morning,4,51,NON-Domestic,1
2002,Morning,8,56,NON-Domestic,1
2001,Evening,1,33,Domestic,6
2020,Morning,8,66,Domestic,1
2013,Morning,8,63,NON-Domestic,1
2015,Evening,17,14,NON-Domestic,1
2001,Afternoon,16,15.666666666666666,Domestic,2
2017,Morning,4,45,NON-Domestic,1
2014,Afternoon,25,19,NON-Domestic,1
2011,Evening,2,36,NON-Domestic,1
2011,Afternoon,6,69,NON-Domestic,1
2001,Afternoon,10,29.2,Domestic,1
2011,Night,19,7,NON-Domestic,1
2021,Afternoon,9,63,NON-Domestic,1
2014,Evening,22,49,Domestic,1
2009,Night,4,51,NON-Domestic,2
2008,Afternoon,17,16,NON-Domestic,1
2001,Morning,17,13.675,NON-Domestic,2
2015,Night,20,3,NON-Domestic,3
2016,Morning,10,31,Domestic,1
2011,Afternoon,2,40,NON-Domestic,1
2004,Morning,19,3,Domestic,1
2001,Afternoon,8,64,NON-Domestic,2
2008,Evening,2,38,Domestic,1
2021,Afternoon,6,49,NON-Domestic,1
2006,Evening,3,43,NON-Domestic,3
2020,Morning,6,71,Domestic,1
2006,Morning,24,77,NON-Domestic,1
2001,Evening,1,35,NON-Domestic,1
2014,Morning,24,2,NON-Domestic,1
2020,Evening,1,28,NON-Domestic,1
2010,Night,3,69,Domestic,1
2001,Afternoon,16,9,NON-Domestic,1
2017,Night,12,27,NON-Domestic,1
2015,Morning,25,23,NON-Domestic,1
2008,Night,12,24,NON-Domestic,2
2001,Afternoon,2,33.333333333333336,Domestic,1
2016,Night,6,49,NON-Domestic,2
2019,Evening,9,63,NON-Domestic,1
2001,Evening,2,36,Domestic,2
2007,Afternoon,8,70,Domestic,1
2020,Morning,22,49,NON-Domestic,1
2020,Evening,25,19,NON-Domestic,1
2005,Afternoon,1,35,NON-Domestic,1
2007,Afternoon,22,73,NON-Domestic,1
2015,Afternoon,20,77,NON-Domestic,1
2008,Evening,3,42,NON-Domestic,2
2013,Afternoon,11,23,NON-Domestic,1
2001,Afternoon,2,37.59090909090909,NON-Domestic,14
2010,Evening,22,73,NON-Domestic,1
2011,Morning,3,42,NON-Domestic,1
2003,Morning,25,21,NON-Domestic,1
2003,Morning,6,-1,NON-Domestic,1
2007,Afternoon,2,35,NON-Domestic,1
2008,Morning,2,38,NON-Domestic,3
2014,Morning,11,27,NON-Domestic,2
2004,Morning,10,28,NON-Domestic,1
2013,Evening,25,23,NON-Domestic,1
2003,Morning,9,37,NON-Domestic,1
2008,Evening,6,49,NON-Domestic,1
2002,Night,12,28,NON-Domestic,1
2005,Evening,14,21,NON-Domestic,1
2006,Morning,3,69,NON-Domestic,1
2010,Morning,11,27,NON-Domestic,1
2007,Night,11,28,NON-Domestic,1
2004,Night,25,22,NON-Domestic,2
2013,Evening,6,49,NON-Domestic,1
2013,Afternoon,24,1,Domestic,1
2003,Evening,4,48,NON-Domestic,2
2020,Evening,18,7,Domestic,1
2002,Night,16,9,NON-Domestic,1
2001,Night,3,59.333333333333336,NON-Domestic,1
2001,Evening,11,27.8,Domestic,1
2006,Afternoon,25,25,Domestic,1
2001,Night,22,72,Domestic,5
2008,Afternoon,9,30,NON-Domestic,1
2011,Evening,5,50,NON-Domestic,1
2007,Afternoon,12,24,NON-Domestic,1
2001,Morning,17,20.73684210526316,NON-Domestic,1
2018,Afternoon,5,53,Domestic,1
2002,Evening,18,-1,NON-Domestic,2
2005,Morning,5,54,Domestic,1
2011,Night,22,49,NON-Domestic,1
2014,Morning,7,67,NON-Domestic,1
2022,Afternoon,16,11,Domestic,1
2021,Afternoon,16,17,NON-Domestic,1
2005,Evening,4,45,NON-Domestic,1
2001,Afternoon,9,64,Domestic,1
2014,Evening,11,29,NON-Domestic,1
2016,Morning,22,49,Domestic,1
2003,Evening,11,-1,NON-Domestic,1
2012,Evening,11,28,NON-Domestic,1
2005,Evening,2,41,NON-Domestic,1
2001,Afternoon,17,17.923076923076923,NON-Domestic,1
2003,Afternoon,22,73,Domestic,1
2001,Night,9,64,NON-Domestic,2
2005,Afternoon,3,43,NON-Domestic,1
2013,Night,8,63,NON-Domestic,1
2009,Morning,4,47,NON-Domestic,2
2018,Afternoon,12,27,NON-Domestic,1
2009,Afternoon,12,24,NON-Domestic,1
2021,Night,4,52,NON-Domestic,1
2010,Evening,24,77,NON-Domestic,1
2016,Afternoon,16,10,NON-Domestic,1
2018,Morning,10,29,Domestic,2
2004,Afternoon,3,43,NON-Domestic,1
2006,Evening,4,51,NON-Domestic,1
2004,Morning,17,14,NON-Domestic,1
2001,Evening,16,13,NON-Domestic,1
2011,Morning,11,28,NON-Domestic,1
2011,Night,25,23,NON-Domestic,1
2003,Morning,4,48,NON-Domestic,2
2001,Night,17,12,NON-Domestic,3
2008,Afternoon,6,69,Domestic,1
2003,Night,4,47,NON-Domestic,1
2009,Evening,14,24,NON-Domestic,1
2018,Afternoon,25,20,NON-Domestic,1
2021,Night,8,57,NON-Domestic,1
2012,Evening,9,63,NON-Domestic,1
2006,Night,12,27,NON-Domestic,1
2018,Afternoon,22,74,Domestic,1
2008,Morning,8,63,NON-Domestic,2
2014,Afternoon,12,23,NON-Domestic,1
2014,Afternoon,4,45,NON-Domestic,1
2016,Morning,3,43,Domestic,1
2016,Morning,8,66,NON-Domestic,1
2010,Night,14,23,NON-Domestic,1
2001,Night,20,2,Domestic,2
2001,Afternoon,1,32.125,Domestic,2
2006,Afternoon,2,41,NON-Domestic,1
2013,Evening,25,22,NON-Domestic,1
2013,Night,22,75,Domestic,1
2008,Night,4,47,NON-Domestic,1
2012,Morning,15,25,Domestic,1
2006,Morning,12,31,NON-Domestic,1
2007,Night,11,29,Domestic,1
2002,Morning,5,50,NON-Domestic,2
2018,Night,2,40,Domestic,1
2010,Night,6,49,NON-Domestic,1
2013,Morning,10,29,Domestic,1
2006,Night,4,52,NON-Domestic,1
2005,Morning,25,19,NON-Domestic,1
2017,Morning,24,2,NON-Domestic,1
2015,Afternoon,5,53,NON-Domestic,1
2007,Evening,9,63,NON-Domestic,1
2007,Morning,4,52,NON-Domestic,1
2018,Morning,11,27,NON-Domestic,3
2014,Afternoon,8,65,Domestic,1
2001,Afternoon,8,62,Domestic,3
2008,Morning,10,29,NON-Domestic,2
2004,Night,25,-1,NON-Domestic,1
2002,Night,17,16,NON-Domestic,2
2007,Night,6,69,Domestic,1
2015,Night,1,33,NON-Domestic,1
2007,Afternoon,14,24,NON-Domestic,1
2009,Evening,11,25,NON-Domestic,1
2001,Evening,8,64,NON-Domestic,2
2020,Morning,16,15,NON-Domestic,1
2002,Night,25,22,NON-Domestic,1
2004,Night,6,69,NON-Domestic,1
2016,Morning,22,73,Domestic,1
2016,Night,8,64,NON-Domestic,1
2015,Morning,11,23,NON-Domestic,1
2005,Afternoon,2,40,NON-Domestic,1
2016,Morning,1,33,NON-Domestic,1
2018,Afternoon,4,51,NON-Domestic,1
2014,Night,19,7,NON-Domestic,1
2015,Afternoon,1,35,NON-Domestic,1
2001,Morning,2,68,Domestic,4
2011,Morning,9,58,NON-Domestic,2
2009,Morning,11,23,NON-Domestic,1
2012,Afternoon,8,57,NON-Domestic,2
2007,Evening,9,58,Domestic,1
2003,Afternoon,6,49,NON-Domestic,1
2013,Afternoon,9,63,NON-Domestic,1
2018,Afternoon,4,55,NON-Domestic,1
2009,Morning,3,42,NON-Domestic,1
2015,Night,22,75,Domestic,1
2014,Night,20,2,NON-Domestic,1
2002,Evening,5,54,NON-Domestic,1
2004,Evening,11,-1,NON-Domestic,1
2009,Night,17,21,NON-Domestic,1
2012,Night,2,40,NON-Domestic,2
2015,Afternoon,16,15,NON-Domestic,1
2021,Evening,4,48,NON-Domestic,1
2014,Evening,11,25,NON-Domestic,1
2003,Evening,12,-1,NON-Domestic,1
2007,Morning,7,69,NON-Domestic,1
2010,Night,3,43,Domestic,1
2018,Evening,8,57,NON-Domestic,1
2014,Afternoon,14,22,NON-Domestic,1
2019,Night,7,69,NON-Domestic,1
2005,Night,4,44,NON-Domestic,1
2001,Evening,14,23.666666666666668,NON-Domestic,1
2004,Evening,25,20,NON-Domestic,1
2001,Night,16,12.142857142857142,NON-Domestic,2
2017,Night,4,45,NON-Domestic,1
2010,Afternoon,24,77,Domestic,1
2005,Evening,12,27,NON-Domestic,1
2003,Evening,11,28,Domestic,1
2001,Night,2,36,NON-Domestic,3
2001,Evening,1,31,NON-Domestic,1
2006,Evening,22,49,NON-Domestic,1
2021,Evening,4,43,Domestic,1
2014,Afternoon,25,20,NON-Domestic,1
2005,Evening,6,49,NON-Domestic,1
2014,Afternoon,18,8,Domestic,1
2020,Afternoon,14,23,NON-Domestic,1
2007,Night,11,27,NON-Domestic,1
2020,Evening,4,51,NON-Domestic,1
2003,Afternoon,9,34,NON-Domestic,1
2019,Evening,8,65,NON-Domestic,1
2013,Evening,6,68,NON-Domestic,2
2001,Afternoon,19,7,Domestic,9
2001,Night,11,28.849056603773583,Domestic,1
2002,Night,11,26,NON-Domestic,2
2013,Evening,1,35,NON-Domestic,1
2004,Afternoon,14,22,NON-Domestic,1
2002,Morning,4,48,NON-Domestic,1
2021,Morning,2,41,Domestic,1
2021,Evening,2,36,Domestic,1
2008,Morning,10,30,Domestic,1
2014,Night,7,69,NON-Domestic,1
2003,Night,5,54,NON-Domestic,1
2005,Evening,3,42,Domestic,1
2014,Night,6,68,NON-Domestic,1
2014,Evening,3,43,NON-Domestic,1
2015,Afternoon,9,58,NON-Domestic,2
2009,Morning,17,13,NON-Domestic,1
2001,Morning,8,64,NON-Domestic,2
2014,Evening,11,28,NON-Domestic,1
2021,Evening,25,21,NON-Domestic,1
2012,Evening,5,50,NON-Domestic,1
2011,Night,11,29,NON-Domestic,1
2005,Morning,11,27,Domestic,1
2014,Afternoon,4,51,Domestic,1
2001,Night,2,68,Domestic,2
2006,Afternoon,16,11,NON-Domestic,1
2009,Morning,1,33,NON-Domestic,1
2001,Night,14,23.666666666666668,NON-Domestic,3
2012,Afternoon,19,3,NON-Domestic,1
2017,Morning,24,77,NON-Domestic,1
2020,Morning,24,2,NON-Domestic,1
2014,Night,3,40,Domestic,1
2007,Afternoon,4,47,NON-Domestic,1
2001,Morning,19,4.2,NON-Domestic,2
2006,Evening,22,75,NON-Domestic,1
2012,Afternoon,2,39,Domestic,1
2005,Afternoon,14,22,Domestic,1
2003,Evening,25,21,Domestic,1
2015,Night,5,53,Domestic,1
2016,Morning,6,69,NON-Domestic,1
2010,Morning,11,26,NON-Domestic,2
2004,Morning,6,69,NON-Domestic,2
2010,Afternoon,3,69,NON-Domestic,1
2005,Morning,19,4,NON-Domestic,1
2019,Morning,22,49,Domestic,1
2003,Afternoon,19,5,NON-Domestic,1
2009,Evening,8,58,NON-Domestic,1
2012,Morning,24,2,Domestic,1
2005,Evening,25,22,NON-Domestic,1
2001,Evening,11,27.5,NON-Domestic,2
2005,Afternoon,8,57,NON-Domestic,1
2021,Afternoon,5,49,Domestic,2
2001,Night,22,66.33333333333333,NON-Domestic,1
2003,Evening,5,50,NON-Domestic,2
2011,Evening,4,43,NON-Domestic,2
2017,Afternoon,8,62,NON-Domestic,1
2006,Evening,2,35,NON-Domestic,1
2005,Evening,25,20,NON-Domestic,1
2007,Night,18,8,Domestic,1
2020,Evening,22,71,NON-Domestic,1
2013,Night,25,23,NON-Domestic,2
2018,Afternoon,22,72,NON-Domestic,2
2001,Evening,12,23,Domestic,4
2013,Evening,14,21,Domestic,1
2013,Morning,24,77,NON-Domestic,1
2013,Night,17,16,NON-Domestic,1
2008,Afternoon,25,20,NON-Domestic,1
2016,Morning,11,25,NON-Domestic,1
2008,Night,10,29,Domestic,1
2009,Afternoon,9,58,NON-Domestic,1
2012,Afternoon,7,69,NON-Domestic,1
2019,Afternoon,11,29,NON-Domestic,1
2014,Night,9,34,NON-Domestic,1
2017,Night,12,31,NON-Domestic,1
2001,Night,11,24.5,NON-Domestic,1
2012,Evening,4,47,Domestic,1
2015,Afternoon,25,18,Domestic,1
2002,Morning,15,25,NON-Domestic,1
2021,Morning,2,41,NON-Domestic,1
2004,Morning,14,23,NON-Domestic,1
2003,Evening,1,33,NON-Domestic,1
2014,Night,2,35,NON-Domestic,1
2001,Evening,16,12,Domestic,3
2011,Evening,4,45,NON-Domestic,2
2012,Night,16,10,Domestic,1
2017,Evening,12,23,NON-Domestic,1
2001,Night,9,37,Domestic,5
2020,Morning,11,25,NON-Domestic,1
2019,Evening,8,63,NON-Domestic,1
2015,Afternoon,22,71,NON-Domestic,1
2020,Morning,14,23,NON-Domestic,1
2021,Afternoon,6,44,Domestic,1
2012,Morning,11,29,NON-Domestic,1
2008,Night,9,37,NON-Domestic,1
2020,Afternoon,7,69,Domestic,1
2001,Afternoon,16,11,Domestic,2
2004,Night,9,61,Domestic,1
2011,Morning,20,4,NON-Domestic,1
2001,Afternoon,14,23.666666666666668,NON-Domestic,1
2004,Afternoon,12,28,Domestic,1
2008,Afternoon,20,3,NON-Domestic,1
2013,Afternoon,6,68,NON-Domestic,1
2002,Evening,1,-1,NON-Domestic,1
2014,Afternoon,2,41,NON-Domestic,1
2004,Evening,12,-1,NON-Domestic,1
2001,Night,22,59.70588235294117,Domestic,1
2017,Night,25,22,NON-Domestic,1
2015,Night,8,58,NON-Domestic,1
2009,Night,19,7,NON-Domestic,1
2019,Night,2,38,NON-Domestic,1
2013,Evening,4,51,Domestic,1
2012,Night,18,8,Domestic,1
2011,Afternoon,3,41,NON-Domestic,1
2019,Afternoon,9,63,NON-Domestic,1
2003,Night,19,3,NON-Domestic,1
2005,Morning,25,19,Domestic,1
2008,Night,5,53,NON-Domestic,1
2003,Morning,9,63,NON-Domestic,1
2004,Night,14,-1,NON-Domestic,1
2008,Night,2,39,NON-Domestic,1
2002,Afternoon,8,66,NON-Domestic,2
2004,Night,12,31,NON-Domestic,1
2003,Night,11,23,Domestic,1
2001,Afternoon,9,36.5,NON-Domestic,12
2010,Afternoon,19,3,NON-Domestic,1
2005,Morning,19,7,NON-Domestic,1
2018,Afternoon,20,4,NON-Domestic,1
2001,Night,20,4,Domestic,7
2001,Night,22,49,Domestic,3
2009,Night,9,61,Domestic,1
2009,Afternoon,11,29,NON-Domestic,1
2007,Night,12,24,NON-Domestic,1
2012,Evening,19,6,Domestic,1
2015,Evening,4,51,NON-Domestic,1
2018,Night,9,37,NON-Domestic,1
2010,Afternoon,6,69,NON-Domestic,2
2002,Afternoon,22,72,NON-Domestic,1
2002,Morning,6,71,NON-Domestic,1
2001,Evening,14,8,NON-Domestic,1
2017,Afternoon,9,59,NON-Domestic,1
2015,Afternoon,9,63,NON-Domestic,1
2011,Afternoon,14,21,NON-Domestic,1
2004,Morning,15,-1,NON-Domestic,1
2001,Morning,4,43.93103448275862,NON-Domestic,5
2020,Afternoon,25,25,Domestic,1
2012,Evening,7,69,NON-Domestic,1
2013,Night,19,3,NON-Domestic,1
2003,Morning,4,47,NON-Domestic,1
2015,Evening,9,58,NON-Domestic,1
2008,Afternoon,11,25,NON-Domestic,1
2006,Evening,16,15,NON-Domestic,1
2001,Night,2,41,NON-Domestic,7
2012,Evening,3,40,NON-Domestic,1
2005,Afternoon,4,46,NON-Domestic,1
2016,Evening,11,27,Domestic,1
2011,Morning,9,37,NON-Domestic,1
2019,Afternoon,8,63,NON-Domestic,1
2003,Night,4,48,NON-Domestic,1
2001,Afternoon,3,41,Domestic,1
2005,Afternoon,19,5,NON-Domestic,1
2010,Night,2,35,NON-Domestic,1
2015,Night,8,63,NON-Domestic,1
2004,Evening,1,33,NON-Domestic,1
2020,Afternoon,4,51,Domestic,1
2011,Afternoon,16,11,NON-Domestic,1
2004,Morning,7,68,NON-Domestic,1
2012,Night,20,77,NON-Domestic,1
2009,Evening,11,27,Domestic,1
2013,Evening,8,70,NON-Domestic,1
2021,Evening,9,61,Domestic,1
2018,Evening,3,69,NON-Domestic,1
2001,Morning,3,59.333333333333336,NON-Domestic,1
2019,Morning,9,63,NON-Domestic,1
2014,Night,22,75,NON-Domestic,2
2005,Morning,3,40,Domestic,1
2015,Evening,14,22,NON-Domestic,1
2017,Evening,8,66,Domestic,1
2008,Afternoon,8,56,NON-Domestic,1
2008,Morning,25,25,NON-Domestic,1
2017,Afternoon,15,25,Domestic,1
2008,Afternoon,10,29,Domestic,1
2014,Morning,9,59,NON-Domestic,1
2004,Morning,9,34,NON-Domestic,1
2003,Morning,11,25,NON-Domestic,1
2011,Night,6,49,NON-Domestic,1
2010,Night,17,12,NON-Domestic,1
2004,Evening,25,19,Domestic,1
2010,Night,17,21,NON-Domestic,1
2004,Night,9,37,NON-Domestic,1
2001,Morning,2,33.333333333333336,NON-Domestic,2
2016,Morning,5,53,NON-Domestic,1
2022,Night,9,59,Domestic,1
2010,Afternoon,11,25,NON-Domestic,1
2005,Morning,5,49,Domestic,1
2014,Afternoon,11,26,Domestic,1
2016,Evening,25,19,NON-Domestic,1
2001,Afternoon,8,30,NON-Domestic,1
2013,Evening,4,47,NON-Domestic,1
2002,Night,10,31,NON-Domestic,1
2005,Morning,2,40,NON-Domestic,1
2014,Night,12,28,NON-Domestic,1
2015,Morning,4,45,NON-Domestic,1
2001,Night,4,55,Domestic,5
2001,Night,17,20.904761904761905,NON-Domestic,2
2002,Night,3,-1,NON-Domestic,1
2005,Afternoon,12,24,NON-Domestic,1
2016,Afternoon,11,29,NON-Domestic,1
2021,Afternoon,4,48,NON-Domestic,1
2014,Night,14,22,NON-Domestic,1
2019,Night,1,33,NON-Domestic,1
2021,Evening,4,52,NON-Domestic,1
2010,Morning,4,51,NON-Domestic,1
2019,Night,16,15,NON-Domestic,1
2018,Night,8,58,NON-Domestic,1
2001,Afternoon,17,19.75,NON-Domestic,8
2004,Afternoon,2,68,NON-Domestic,1
2006,Morning,25,19,NON-Domestic,1
2007,Evening,8,65,NON-Domestic,1
2007,Night,1,35,NON-Domestic,1
2003,Morning,2,38,NON-Domestic,1
2002,Evening,1,33,NON-Domestic,1
2016,Afternoon,25,19,NON-Domestic,1
2003,Afternoon,9,37,NON-Domestic,2
2013,Evening,9,59,NON-Domestic,1
2005,Afternoon,22,49,NON-Domestic,2
2011,Night,4,46,NON-Domestic,1
2021,Night,4,43,Domestic,1
2004,Morning,2,39,NON-Domestic,1
2005,Night,20,77,NON-Domestic,1
2011,Afternoon,4,51,NON-Domestic,1
2001,Night,1,32.12,NON-Domestic,3
2018,Evening,2,36,NON-Domestic,1
2019,Afternoon,11,28,NON-Domestic,1
2019,Evening,14,21,NON-Domestic,1
2006,Night,25,20,NON-Domestic,1
2017,Night,7,67,Domestic,1
2022,Evening,20,2,NON-Domestic,1
2021,Afternoon,25,23,NON-Domestic,1
2013,Morning,11,29,NON-Domestic,1
2006,Evening,9,59,NON-Domestic,2
2007,Afternoon,2,35,Domestic,1
2018,Evening,6,49,NON-Domestic,1
2001,Night,4,51,NON-Domestic,3
2004,Night,11,29,Domestic,1
2018,Morning,2,40,NON-Domestic,1
2010,Evening,17,14,NON-Domestic,1
2015,Evening,12,28,NON-Domestic,1
2001,Afternoon,22,59.70588235294117,Domestic,1
2018,Evening,19,3,NON-Domestic,1
2001,Evening,8,58,NON-Domestic,2
2012,Morning,11,28,NON-Domestic,1
2009,Night,6,69,NON-Domestic,1
2013,Morning,20,4,NON-Domestic,1
2002,Night,25,-1,NON-Domestic,2
2018,Afternoon,14,21,NON-Domestic,1
2016,Evening,6,49,NON-Domestic,1
2012,Night,2,40,Domestic,1
2014,Night,3,40,NON-Domestic,1
2010,Night,6,69,NON-Domestic,1
2015,Afternoon,9,60,NON-Domestic,1
2021,Night,4,45,Domestic,1
2009,Night,11,23,Domestic,1
2005,Afternoon,3,42,NON-Domestic,1
2002,Afternoon,22,75,Domestic,1
2007,Morning,8,63,NON-Domestic,1
2002,Afternoon,3,43,NON-Domestic,1
2018,Morning,2,68,NON-Domestic,1
2005,Evening,5,53,Domestic,1
2014,Afternoon,12,28,NON-Domestic,1
2017,Afternoon,22,73,Domestic,1
2018,Afternoon,25,19,NON-Domestic,1
2002,Evening,2,40,Domestic,1
2009,Afternoon,5,49,NON-Domestic,1
2014,Evening,9,37,NON-Domestic,1
2015,Afternoon,14,22,NON-Domestic,1
2017,Night,9,61,Domestic,1
2004,Morning,5,49,NON-Domestic,1
2003,Evening,15,-1,NON-Domestic,1
2019,Afternoon,11,25,NON-Domestic,1
2010,Evening,17,13,NON-Domestic,1
2001,Night,19,4.469387755102041,NON-Domestic,5
2006,Evening,25,23,NON-Domestic,1
2004,Evening,20,3,NON-Domestic,1
2020,Evening,3,40,NON-Domestic,1
2001,Morning,12,27.77777777777778,NON-Domestic,6
2008,Evening,24,1,Domestic,1
2022,Night,8,58,NON-Domestic,1
2021,Afternoon,22,71,NON-Domestic,1
2012,Morning,9,63,NON-Domestic,1
2001,Afternoon,12,27.33333333333333,NON-Domestic,1
2012,Night,2,38,NON-Domestic,1
2014,Evening,20,77,NON-Domestic,1
2002,Evening,14,22,Domestic,1
2007,Evening,2,35,NON-Domestic,1
2003,Morning,14,22,Domestic,1
2004,Morning,25,21,NON-Domestic,1
2014,Evening,12,31,NON-Domestic,1
2005,Evening,8,66,Domestic,1
2001,Morning,16,15.666666666666666,NON-Domestic,4
2002,Morning,18,-1,NON-Domestic,1
2001,Afternoon,25,18,Domestic,1
2007,Afternoon,12,27,NON-Domestic,1
2010,Night,4,43,NON-Domestic,1
2009,Evening,2,39,NON-Domestic,1
2006,Morning,7,68,NON-Domestic,1
2014,Night,22,71,NON-Domestic,1
2008,Afternoon,1,33,NON-Domestic,1
2012,Evening,25,21,NON-Domestic,1
2014,Afternoon,11,29,NON-Domestic,1
2004,Morning,1,32,Domestic,1
2014,Morning,25,23,NON-Domestic,1
2015,Evening,6,49,NON-Domestic,1
2015,Morning,2,68,NON-Domestic,1
2007,Morning,9,58,NON-Domestic,1
2019,Evening,8,62,NON-Domestic,1
2006,Afternoon,1,33,NON-Domestic,1
2020,Evening,11,27,Domestic,1
2016,Night,16,11,Domestic,1
2012,Evening,20,3,NON-Domestic,1
2001,Afternoon,20,2,Domestic,3
2001,Night,8,57,Domestic,2
2001,Night,2,37,Domestic,1
2001,Evening,3,41,NON-Domestic,7
2001,Afternoon,2,36,Domestic,1
2001,Afternoon,22,60.81818181818182,Domestic,2
2001,Evening,22,60.81818181818182,Domestic,1
2001,Evening,16,12.6,NON-Domestic,1
2001,Afternoon,3,68,Domestic,1
2001,Afternoon,9,60.333333333333336,Domestic,1
2001,Night,12,27.77777777777778,NON-Domestic,2
2001,Night,18,9.846153846153848,NON-Domestic,4
2001,Evening,1,32.125,NON-Domestic,2
2001,Morning,1,9.846153846153848,NON-Domestic,1
2001,Evening,19,4.536585365853658,Domestic,3
2001,Night,11,25.25,Domestic,1
2001,Afternoon,2,36,NON-Domestic,3
2001,Night,10,28,NON-Domestic,2
2001,Night,18,22,NON-Domestic,3
2001,Evening,16,14,NON-Domestic,1
2001,Afternoon,17,5,NON-Domestic,1
2001,Morning,6,49,Domestic,1
2001,Morning,9,37,Domestic,9
2001,Evening,17,17,NON-Domestic,4
2001,Morning,10,29.307692307692307,NON-Domestic,2
2001,Night,17,20.73684210526316,NON-Domestic,4
2001,Afternoon,6,69,Domestic,1
2001,Afternoon,5,54,NON-Domestic,3
2001,Afternoon,9,37.5,NON-Domestic,1
2001,Night,3,41,NON-Domestic,6
2001,Evening,2,68,Domestic,4
2001,Evening,17,15,Domestic,7
2001,Evening,6,69,Domestic,1
2001,Night,10,29.33333333333333,Domestic,3
2001,Night,19,4.5,NON-Domestic,1
2001,Evening,17,12,NON-Domestic,2
2001,Morning,9,60.71428571428572,NON-Domestic,5
2001,Afternoon,10,29.33333333333333,Domestic,1
2001,Night,19,5.833333333333333,Domestic,1
2001,Morning,11,27.666666666666668,NON-Domestic,3
2001,Evening,4,55,Domestic,2
2001,Evening,22,61,NON-Domestic,4
2001,Night,22,61,NON-Domestic,3
2001,Morning,11,25.25,NON-Domestic,1
2001,Evening,18,9.846153846153848,NON-Domestic,5
2001,Night,16,15.5,NON-Domestic,1
2001,Night,17,20.904761904761905,Domestic,1
2001,Afternoon,22,74,Domestic,1
2001,Evening,16,12.142857142857142,NON-Domestic,1
2001,Afternoon,19,4,Domestic,2
2001,Night,2,36.5,NON-Domestic,2
2001,Night,22,62.6,NON-Domestic,5
2001,Evening,17,13,Domestic,3
2001,Evening,19,4.5,NON-Domestic,4
2001,Evening,8,30,NON-Domestic,1
2001,Afternoon,17,20,Domestic,1
2001,Evening,16,9,NON-Domestic,1
2001,Afternoon,1,34,NON-Domestic,1
2001,Evening,10,29.2,NON-Domestic,3
2001,Evening,9,59.5,NON-Domestic,2
2001,Afternoon,22,67,NON-Domestic,3
2001,Afternoon,22,71.4,Domestic,1
2001,Night,10,29.4,NON-Domestic,1
2001,Afternoon,4,43.5,Domestic,4
2001,Night,17,17.923076923076923,NON-Domestic,3
2001,Night,11,25.25,NON-Domestic,1
2001,Night,10,31,Domestic,5
2001,Evening,17,20.285714285714285,NON-Domestic,2
2001,Night,7,68.14285714285714,Domestic,2
2001,Morning,10,31,Domestic,5
2001,Afternoon,11,25.25,NON-Domestic,1
2001,Afternoon,17,17,Domestic,1
2001,Morning,17,13,Domestic,2
2001,Afternoon,2,36.66666666666666,Domestic,2
2001,Morning,22,61,NON-Domestic,1
2001,Afternoon,22,62.6,Domestic,1
2001,Night,22,74,Domestic,2
2001,Evening,9,58.11111111111112,Domestic,1
2001,Night,11,28.849056603773583,NON-Domestic,2
2001,Evening,22,61,Domestic,1
2001,Afternoon,11,28.714285714285715,Domestic,1
2003,Morning,2,36,NON-Domestic,1
2001,Night,10,29.33333333333333,NON-Domestic,2
2001,Night,17,20.615384615384617,NON-Domestic,4
2001,Morning,16,14,NON-Domestic,2
2001,Morning,8,30,NON-Domestic,1
2001,Night,7,66,NON-Domestic,1
2001,Morning,22,71.4,NON-Domestic,1
2001,Afternoon,11,27.666666666666668,NON-Domestic,2
2001,Afternoon,10,29.307692307692307,NON-Domestic,3
2001,Afternoon,10,29.2,NON-Domestic,2
2001,Afternoon,6,68,NON-Domestic,1
2001,Afternoon,22,60.55555555555556,Domestic,1
2001,Morning,16,10,Domestic,1
2001,Morning,14,23.6,NON-Domestic,1
2001,Night,25,18,NON-Domestic,3
2001,Evening,3,68,Domestic,1
2001,Morning,4,51,NON-Domestic,3
2001,Evening,1,32.375,NON-Domestic,1
2001,Evening,8,65.83333333333333,NON-Domestic,5
2001,Morning,16,12.6,NON-Domestic,2
2001,Afternoon,11,27.8,NON-Domestic,1
2001,Morning,11,27.8,NON-Domestic,3
2001,Afternoon,17,12,NON-Domestic,1
2001,Morning,11,28.714285714285715,NON-Domestic,2
2001,Night,9,60.5,NON-Domestic,2
