Year,TimeOfDay,District,Community_Area,CrimeCount
2005,Night,6,44,8
2005,Evening,6,71,5
2005,Morning,6,71,4
2005,Afternoon,6,44,4
2019,Evening,6,71,9
2023,Evening,6,47,3
2023,Afternoon,6,68,3
2019,Afternoon,6,71,8
2023,Afternoon,6,70,1
2020,Afternoon,6,71,12
2022,Night,6,69,6
2004,Night,6,44,6
2004,Evening,6,71,8
2005,Night,6,71,5
2002,Morning,6,69,1
2022,Evening,6,44,17
2016,Morning,6,71,4
2021,Evening,6,71,8
2023,Night,6,68,6
2013,Morning,6,71,3
2021,Night,6,71,32
2015,Night,6,44,10
2022,Morning,6,69,9
2023,Morning,6,68,8
2015,Evening,6,69,3
2018,Evening,6,71,11
2019,Morning,6,71,7
2022,Morning,6,71,22
2005,Evening,6,69,2
2014,Morning,6,44,6
2009,Evening,6,71,7
2020,Night,6,69,8
2023,Afternoon,6,47,3
2014,Evening,6,71,6
2016,Night,6,71,14
2017,Night,6,67,1
2014,Evening,6,49,2
2022,Afternoon,6,71,26
2014,Morning,6,71,5
2019,Morning,6,44,4
2017,Morning,6,71,8
2018,Afternoon,6,71,7
2022,Afternoon,6,49,9
2001,Evening,6,44,81
2023,Morning,6,70,1
2022,Evening,6,71,24
2022,Afternoon,6,69,8
2016,Afternoon,6,49,2
2021,Morning,6,44,7
2015,Evening,6,71,6
2018,Night,6,69,4
2017,Evening,6,44,4
2019,Night,6,71,10
2022,Night,6,49,8
2014,Night,6,49,2
2014,Evening,6,44,6
2014,Afternoon,6,44,7
2009,Morning,6,71,4
2003,Night,6,71,5
2019,Night,6,69,5
2022,Night,6,44,16
2018,Night,6,71,4
2022,Morning,6,49,4
2023,Afternoon,6,67,1
2014,Night,6,71,6
2011,Evening,6,71,2
2012,Evening,6,69,5
2004,Evening,6,44,3
2002,Night,6,44,9
2008,Morning,6,71,6
2010,Morning,6,44,7
2022,Evening,6,69,13
2010,Afternoon,6,71,4
2010,Afternoon,6,49,1
2010,Morning,6,49,1
2010,Evening,6,71,12
2020,Afternoon,6,44,17
2023,Evening,6,67,1
2002,Evening,6,71,3
2019,Afternoon,6,69,3
2022,Afternoon,6,44,25
2002,Evening,6,-1,4
2022,Morning,6,44,20
2022,Evening,6,49,5
2024,Afternoon,6,69,248
2024,Evening,6,44,641
2024,Afternoon,6,49,107
2020,Night,6,71,17
2024,Night,6,70,4
2024,Night,6,71,520
2024,Afternoon,6,71,691
2008,Afternoon,6,71,8
2024,Night,6,44,545
2024,Night,6,49,78
2024,Morning,6,44,533
2024,Morning,6,71,461
2015,Afternoon,6,44,11
2024,Evening,6,49,83
2024,Evening,6,71,636
2004,Afternoon,6,71,6
2014,Afternoon,6,71,3
2024,Afternoon,6,44,775
2020,Morning,6,44,7
2021,Night,6,69,9
2024,Morning,6,69,177
2018,Night,6,44,8
2009,Night,6,71,8
2010,Night,6,44,12
2017,Evening,6,71,5
2021,Night,6,44,15
2010,Evening,6,44,2
2024,Evening,6,69,253
2008,Night,6,44,6
2015,Night,6,71,6
2003,Morning,6,71,6
2016,Evening,6,71,10
2016,Morning,6,44,6
2016,Night,6,44,6
2003,Morning,6,44,5
2003,Evening,6,69,4
2003,Afternoon,6,71,11
2024,Night,6,69,159
2017,Morning,6,44,7
2003,Night,6,44,7
2003,Evening,6,44,7
2003,Afternoon,6,69,3
2018,Morning,6,69,3
2008,Night,6,49,1
2018,Afternoon,6,69,6
2015,Night,6,69,3
2011,Morning,6,44,1
2013,Afternoon,6,44,5
2003,Night,6,69,6
2003,Evening,6,71,9
2020,Evening,6,44,13
2024,Afternoon,6,68,3
2024,Morning,6,49,71
2024,Evening,6,68,9
2015,Morning,6,71,3
2008,Afternoon,6,69,3
2018,Evening,6,69,3
2017,Afternoon,6,71,12
2019,Night,6,44,7
2024,Evening,6,67,2
2009,Night,6,44,5
2001,Evening,6,-1,4621
2024,Night,6,68,1
2021,Morning,6,71,11
2024,Morning,6,68,3
2004,Evening,6,49,3
2008,Night,6,71,11
2008,Evening,6,71,7
2008,Evening,6,44,5
2017,Night,6,44,7
2008,Afternoon,6,44,4
2008,Evening,6,69,8
2007,Night,6,44,6
2007,Evening,6,69,2
2007,Morning,6,69,1
2001,Morning,6,44,59
2020,Morning,6,71,10
2021,Afternoon,6,71,14
2019,Morning,6,69,3
2016,Afternoon,6,71,13
2007,Night,6,71,9
2007,Afternoon,6,71,6
2007,Morning,6,71,5
2007,Afternoon,6,44,8
2007,Evening,6,44,5
2024,Morning,6,47,1
2024,Afternoon,6,67,2
2009,Afternoon,6,71,6
2024,Afternoon,6,47,1
2024,Morning,6,70,1
2002,Afternoon,6,-1,4
2006,Night,6,44,8
2006,Night,6,71,7
2006,Afternoon,6,71,5
2009,Evening,6,44,7
2021,Evening,6,49,2
2012,Evening,6,49,2
2016,Night,6,69,8
2001,Night,6,-1,2240
2020,Evening,6,71,14
2007,Evening,6,71,6
2024,Morning,6,67,1
2021,Night,6,49,2
2020,Night,6,44,13
2012,Night,6,44,5
2013,Afternoon,6,71,6
2001,Night,6,71,528
2013,Evening,6,44,6
2024,Evening,6,70,1
2014,Night,6,69,3
2018,Evening,6,44,10
2012,Night,6,71,4
2017,Night,6,71,8
2015,Night,6,49,2
2012,Night,6,69,4
2015,Afternoon,6,69,5
2020,Evening,6,69,3
2010,Afternoon,6,44,5
2017,Morning,6,69,3
2021,Afternoon,6,69,3
2020,Night,6,49,3
2012,Morning,6,71,2
2004,Night,6,71,7
2020,Morning,6,47,1
2018,Morning,6,71,5
2021,Morning,6,69,3
2021,Evening,6,44,9
2011,Night,6,44,7
2018,Night,6,49,1
2019,Morning,6,49,1
2001,Evening,6,71,1064
2005,Afternoon,6,69,4
2005,Night,6,69,8
2009,Afternoon,6,69,2
2002,Afternoon,6,49,2
2009,Morning,6,69,3
2009,Morning,6,44,5
2009,Afternoon,6,44,4
2004,Night,6,69,2
2013,Night,6,71,3
2015,Evening,6,44,5
2018,Afternoon,6,49,2
2001,Morning,6,-1,2630
2001,Afternoon,6,-1,4238
2002,Morning,6,-1,1
2002,Night,6,71,8
2002,Afternoon,6,69,1
2002,Afternoon,6,71,1
2003,Afternoon,6,44,4
2004,Morning,6,44,4
2004,Evening,6,69,4
2004,Evening,6,70,1
2005,Morning,6,44,4
2005,Afternoon,6,71,3
2005,Evening,6,44,5
2006,Morning,6,44,4
2006,Morning,6,71,3
2006,Evening,6,69,1
2009,Afternoon,6,49,2
2009,Evening,6,69,4
2011,Afternoon,6,44,4
2011,Evening,6,44,11
2011,Morning,6,69,1
2011,Night,6,71,5
2011,Morning,6,49,1
2012,Morning,6,44,2
2012,Afternoon,6,44,8
2012,Afternoon,6,71,4
2013,Night,6,44,2
2001,Afternoon,6,71,937
2001,Morning,6,71,603
2001,Afternoon,6,44,71
2001,Afternoon,6,69,35
2020,Afternoon,6,69,2
2010,Night,6,71,6
2001,Night,6,49,18
2017,Afternoon,6,69,1
2012,Afternoon,6,49,2
2001,Afternoon,6,69.875,8
2016,Evening,6,44,7
2019,Night,6,49,1
2013,Evening,6,69,2
2014,Night,6,44,2
2011,Afternoon,6,71,3
2006,Afternoon,6,69,3
2004,Morning,6,71,2
2015,Afternoon,6,71,5
2001,Afternoon,6,49,36
2021,Evening,6,69,8
2005,Morning,6,69,2
2001,Morning,6,49,44
2001,Morning,6,68,2
2007,Night,6,69,4
2002,Afternoon,6,44,5
2012,Evening,6,44,5
2001,Evening,6,49,30
2010,Evening,6,69,2
2001,Evening,6,69,21
2007,Afternoon,6,69,3
2012,Evening,6,71,9
2017,Afternoon,6,44,4
2011,Night,6,69,4
2013,Evening,6,71,4
2001,Night,6,44,41
2002,Night,6,-1,3
2008,Night,6,69,1
2018,Morning,6,44,1
2016,Evening,6,69,6
2004,Morning,6,49,1
2002,Evening,6,68,1
2013,Night,6,49,3
2017,Afternoon,6,49,3
2012,Morning,6,69,1
2015,Morning,6,67,1
2001,Night,6,69,16
2007,Morning,6,44,1
2006,Evening,6,71,6
2018,Afternoon,6,68,1
2017,Night,6,49,1
2019,Evening,6,44,3
2011,Evening,6,69,3
2001,Night,6,68,1
2015,Morning,6,44,1
2020,Evening,6,49,2
2001,Morning,6,69,23
2004,Afternoon,6,49,1
2011,Morning,6,71,2
2017,Evening,6,69,3
2002,Evening,6,69,3
2013,Afternoon,6,69,2
2010,Afternoon,6,69,3
2013,Afternoon,6,49,1
2006,Evening,6,44,2
2018,Afternoon,6,44,2
2001,Evening,6,68,2
2013,Morning,6,44,3
2012,Afternoon,6,69,1
2006,Morning,6,49,1
2006,Night,6,69,2
2006,Afternoon,6,44,1
2003,Night,6,49,1
2001,Evening,6,69.875,14
2014,Morning,6,69,1
2007,Evening,6,49,1
2014,Evening,6,69,1
2002,Evening,6,44,3
2013,Night,6,69,1
2002,Morning,6,44,1
2016,Afternoon,6,44,3
2021,Afternoon,6,49,2
2014,Afternoon,6,69,1
2020,Morning,6,68,1
2002,Morning,6,49,1
2017,Night,6,69,3
2004,Night,6,49,1
2019,Evening,6,49,2
2011,Afternoon,6,69,1
2016,Night,6,49,2
2003,Morning,6,-1,1
2008,Evening,6,49,1
2013,Evening,6,49,1
2010,Night,6,49,1
2003,Afternoon,6,49,1
2005,Evening,6,49,1
2013,Evening,6,68,2
2014,Night,6,68,1
2016,Morning,6,69,1
2004,Morning,6,69,2
2013,Afternoon,6,68,1
2002,Morning,6,71,1
2011,Night,6,49,1
2018,Evening,6,49,1
2009,Night,6,69,1
2016,Evening,6,49,1
2010,Night,6,69,1
2015,Evening,6,49,1
2001,Afternoon,6,68,1
2001,Night,6,69.875,4
2011,Afternoon,7,69,1
2012,Night,7,69,1
2018,Afternoon,7,69,1
2014,Night,7,67,10
2008,Afternoon,7,69,2
2002,Afternoon,7,-1,1
2002,Evening,7,69,1
2014,Morning,7,69,1
2001,Night,7,69,1
2008,Night,7,69,1
2020,Night,7,43,1
2003,Afternoon,7,68,2
2005,Morning,7,69,1
2012,Morning,7,68,4
2009,Night,7,69,2
2014,Morning,7,67,1
2007,Morning,7,69,1
2019,Night,7,69,1
2014,Night,7,69,1
2012,Afternoon,7,69,1
2012,Evening,7,69,1
2006,Morning,7,68,1
2001,Night,7,68.14285714285714,4
2001,Night,7,66,1
2023,Afternoon,7,69,125
2023,Morning,7,67,324
2022,Afternoon,7,68,33
2022,Night,7,68,25
2023,Night,7,68,276
2023,Afternoon,7,68,525
2023,Morning,7,68,321
2023,Evening,7,67,449
2023,Night,7,67,303
2023,Evening,7,69,112
2023,Evening,7,68,433
2023,Afternoon,7,67,473
2023,Morning,7,69,61
2021,Night,7,68,15
2019,Night,7,68,10
2016,Night,7,69,2
2023,Night,7,69,89
2022,Evening,7,68,19
2021,Night,7,67,10
2021,Afternoon,7,68,14
2022,Night,7,67,24
2021,Afternoon,7,69,4
2021,Morning,7,67,11
2021,Evening,7,68,19
2016,Morning,7,68,11
2022,Evening,7,69,4
2017,Night,7,67,6
2018,Night,7,68,12
2021,Night,7,69,3
2021,Morning,7,68,16
2001,Evening,7,-1,3792
2021,Evening,7,67,16
2021,Afternoon,7,67,14
2020,Night,7,68,18
2022,Morning,7,68,16
2018,Morning,7,68,10
2022,Afternoon,7,67,30
2011,Night,7,67,12
2020,Evening,7,68,15
2017,Morning,7,69,2
2015,Night,7,68,4
2002,Evening,7,-1,8
2020,Morning,7,67,11
2009,Morning,7,67,4
2015,Evening,7,68,8
2016,Night,7,67,11
2004,Night,7,68,15
2022,Evening,7,67,23
2022,Morning,7,67,16
2022,Morning,7,69,4
2022,Afternoon,7,69,2
2022,Night,7,69,4
2010,Morning,7,67,7
2003,Evening,7,69,1
2024,Afternoon,7,67,591
2006,Morning,7,67,7
2024,Morning,7,67,367
2024,Evening,7,68,560
2024,Night,7,67,336
2024,Afternoon,7,68,631
2024,Evening,7,67,473
2016,Evening,7,67,23
2018,Afternoon,7,67,12
2020,Morning,7,68,7
2002,Night,7,69,3
2001,Afternoon,7,-1,3539
2006,Night,7,68,6
2010,Night,7,69,1
2024,Morning,7,68,404
2007,Morning,7,68,6
2005,Afternoon,7,68,3
2016,Morning,7,67,4
2016,Evening,7,58,1
2020,Afternoon,7,67,18
2024,Night,7,68,331
2015,Night,7,67,10
2008,Afternoon,7,68,8
2012,Night,7,67,5
2017,Night,7,68,5
2016,Night,7,68,14
2020,Evening,7,67,11
2024,Morning,7,69,90
2024,Night,7,69,82
2024,Afternoon,7,69,159
2024,Evening,7,69,121
2018,Night,7,67,14
2014,Morning,7,68,3
2019,Evening,7,67,13
2005,Evening,7,68,10
2015,Evening,7,67,5
2018,Morning,7,67,6
2019,Evening,7,68,7
2013,Morning,7,69,1
2002,Night,7,-1,8
2003,Evening,7,-1,1
2014,Night,7,68,4
2008,Night,7,67,7
2015,Afternoon,7,67,8
2015,Afternoon,7,68,7
2013,Night,7,67,8
2018,Afternoon,7,68,10
2014,Afternoon,7,68,8
2020,Night,7,69,2
2019,Night,7,67,7
2013,Evening,7,68,6
2003,Evening,7,67,7
2010,Night,7,67,10
2010,Night,7,68,6
2019,Morning,7,67,4
2019,Afternoon,7,68,7
2019,Morning,7,68,4
2013,Afternoon,7,67,5
2019,Afternoon,7,67,9
2009,Night,7,67,7
2010,Evening,7,67,10
2002,Evening,7,67,10
2011,Afternoon,7,67,6
2006,Afternoon,7,68,8
2017,Afternoon,7,67,9
2008,Night,7,68,7
2020,Night,7,67,10
2013,Night,7,68,10
2013,Morning,7,68,4
2020,Afternoon,7,68,11
2020,Evening,7,69,6
2004,Night,7,67,11
2005,Night,7,67,9
2013,Night,7,69,1
2019,Afternoon,7,69,4
2007,Night,7,67,9
2021,Morning,7,69,1
2002,Evening,7,68,10
2002,Night,7,67,9
2004,Morning,7,68,2
2005,Night,7,69,2
2007,Night,7,68,11
2004,Evening,7,68,8
2009,Afternoon,7,67,9
2009,Evening,7,67,8
2006,Night,7,67,7
2008,Afternoon,7,67,4
2009,Morning,7,68,3
2015,Morning,7,67,2
2017,Evening,7,68,13
2017,Morning,7,67,3
2018,Evening,7,68,9
2001,Night,7,68,642
2001,Morning,7,-1,2052
2001,Night,7,67,477
2001,Evening,7,68,1262
2001,Evening,7,67,1077
2002,Morning,7,-1,2
2002,Morning,7,69,2
2002,Afternoon,7,67,7
2002,Morning,7,68,4
2003,Afternoon,7,67,9
2003,Evening,7,68,11
2003,Night,7,67,11
2004,Afternoon,7,69,1
2004,Evening,7,67,3
2004,Afternoon,7,68,8
2004,Afternoon,7,67,5
2005,Afternoon,7,67,6
2005,Evening,7,67,3
2006,Evening,7,68,6
2006,Afternoon,7,67,6
2007,Evening,7,68,11
2007,Morning,7,67,3
2007,Afternoon,7,68,3
2007,Evening,7,67,6
2008,Evening,7,68,9
2008,Morning,7,67,9
2008,Morning,7,68,4
2009,Afternoon,7,68,4
2009,Evening,7,68,6
2010,Afternoon,7,67,8
2010,Evening,7,68,6
2010,Afternoon,7,69,2
2010,Afternoon,7,68,2
2011,Evening,7,67,15
2011,Afternoon,7,68,7
2011,Night,7,68,6
2012,Night,7,68,5
2012,Afternoon,7,68,4
2013,Morning,7,67,3
2014,Afternoon,7,67,5
2014,Evening,7,67,14
2001,Afternoon,7,67,875
2001,Night,7,-1,1838
2008,Evening,7,69,3
2001,Afternoon,7,68,1337
2005,Night,7,68,7
2001,Morning,7,68,702
2003,Morning,7,68,9
2001,Morning,7,67,547
2016,Evening,7,68,19
2011,Evening,7,68,10
2016,Afternoon,7,67,5
2004,Morning,7,67,6
2012,Evening,7,68,6
2002,Afternoon,7,68,5
2002,Morning,7,67,2
2012,Afternoon,7,67,10
2013,Evening,7,67,9
2011,Morning,7,67,3
2002,Night,7,68,8
2006,Evening,7,67,7
2009,Evening,7,69,1
2015,Night,7,69,3
2008,Evening,7,67,7
2003,Night,7,68,5
2019,Evening,7,69,3
2014,Evening,7,68,7
2012,Evening,7,67,5
2014,Afternoon,7,69,1
2013,Afternoon,7,68,7
2016,Afternoon,7,68,12
2017,Afternoon,7,68,8
2009,Night,7,68,10
2018,Morning,7,69,2
2012,Morning,7,67,2
2013,Evening,7,69,2
2011,Night,7,69,2
2001,Morning,7,69,3
2002,Afternoon,7,69,1
2018,Evening,7,67,6
2005,Evening,7,69,2
2020,Afternoon,7,69,3
2003,Morning,7,67,4
2005,Morning,7,68,1
2001,Morning,7,68.14285714285714,5
2017,Evening,7,67,5
2003,Night,7,-1,1
2010,Morning,7,68,2
2017,Morning,7,68,5
2015,Afternoon,7,69,1
2001,Afternoon,7,68.14285714285714,4
2005,Morning,7,67,5
2014,Evening,7,69,2
2011,Morning,7,68,6
2011,Evening,7,69,1
2004,Night,7,69,1
2017,Night,7,69,2
2015,Morning,7,68,3
2007,Night,7,69,1
2001,Evening,7,68.14285714285714,3
2001,Evening,7,69,1
2019,Morning,8,57,1
2016,Morning,8,70,7
2021,Morning,8,58,1
2021,Night,8,62,1
2010,Night,8,63,4
2016,Night,8,70,2
2019,Night,8,56,2
2010,Afternoon,8,64,2
2022,Afternoon,8,58,1
2022,Night,8,58,2
2003,Night,8,64,2
2012,Evening,8,66,16
2001,Night,8,-1,3247
2001,Morning,8,-1,3479
2002,Morning,8,66,3
2002,Afternoon,8,70,2
2002,Night,8,58,1
2003,Afternoon,8,70,5
2004,Evening,8,64,1
2006,Night,8,64,2
2003,Night,8,66,8
2002,Night,8,56,3
2008,Afternoon,8,57,1
2007,Night,8,66,4
2005,Night,8,66,10
2006,Afternoon,8,63,4
2007,Evening,8,66,8
2004,Evening,8,63,1
2009,Night,8,66,8
2011,Afternoon,8,70,3
2008,Night,8,70,6
2009,Night,8,70,5
2009,Evening,8,66,6
2009,Morning,8,66,2
2003,Night,8,57,1
2004,Night,8,70,4
2013,Afternoon,8,65,3
2013,Night,8,58,1
2012,Evening,8,70,8
2015,Afternoon,8,63,1
2015,Evening,8,64,1
2015,Afternoon,8,70,4
2015,Night,8,62,1
2015,Evening,8,66,4
2014,Night,8,70,3
2015,Evening,8,70,4
2015,Morning,8,70,4
2016,Afternoon,8,70,6
2001,Evening,8,-1,6384
2016,Afternoon,8,65,2
2016,Morning,8,63,1
2016,Evening,8,70,6
2017,Morning,8,65,1
2017,Evening,8,70,4
2017,Morning,8,70,3
2017,Afternoon,8,65,1
2018,Afternoon,8,70,4
2018,Afternoon,8,64,4
2018,Night,8,65,1
2018,Evening,8,70,3
2018,Evening,8,66,9
2018,Morning,8,64,1
2018,Evening,8,64,1
2019,Evening,8,56,4
2019,Night,8,65,1
2001,Afternoon,8,-1,5855
2001,Afternoon,8,66,364
2002,Afternoon,8,-1,3
2002,Night,8,63,3
2002,Afternoon,8,57,1
2002,Evening,8,70,3
2002,Morning,8,70,3
2002,Evening,8,66,3
2002,Evening,8,56,2
2002,Morning,8,64,2
2002,Morning,8,57,1
2003,Night,8,70,8
2003,Afternoon,8,65,2
2003,Evening,8,62,2
2003,Morning,8,70,5
2003,Night,8,65,1
2003,Afternoon,8,64,1
2003,Morning,8,63,2
2003,Evening,8,65,1
2003,Afternoon,8,66,4
2003,Evening,8,63,1
2004,Afternoon,8,70,6
2004,Evening,8,70,4
2004,Morning,8,70,4
2004,Afternoon,8,66,3
2004,Night,8,65,1
2004,Afternoon,8,65,3
2004,Evening,8,56,4
2004,Afternoon,8,64,1
2004,Night,8,64,1
2004,Evening,8,65,1
2004,Night,8,62,2
2004,Evening,8,58,1
2004,Evening,8,57,1
2004,Afternoon,8,56,2
2005,Evening,8,70,5
2005,Afternoon,8,70,9
2005,Evening,8,56,4
2005,Afternoon,8,56,3
2005,Afternoon,8,66,3
2005,Morning,8,70,3
2005,Night,8,70,2
2005,Morning,8,64,1
2005,Evening,8,64,3
2005,Morning,8,56,2
2005,Evening,8,65,2
2005,Morning,8,65,2
2005,Night,8,56,1
2006,Afternoon,8,70,8
2006,Evening,8,70,8
2006,Afternoon,8,65,4
2006,Evening,8,65,2
2006,Morning,8,64,1
2006,Morning,8,70,3
2006,Evening,8,64,2
2006,Afternoon,8,56,1
2006,Morning,8,56,2
2006,Night,8,70,1
2007,Morning,8,65,2
2007,Afternoon,8,70,4
2007,Morning,8,64,1
2007,Evening,8,70,4
2007,Evening,8,56,2
2007,Night,8,56,1
2007,Afternoon,8,64,2
2007,Morning,8,70,1
2007,Night,8,70,1
2008,Evening,8,70,6
2008,Evening,8,64,3
2008,Afternoon,8,66,6
2008,Morning,8,70,1
2008,Afternoon,8,64,3
2008,Morning,8,64,1
2008,Afternoon,8,63,1
2009,Morning,8,57,2
2009,Afternoon,8,70,4
2009,Afternoon,8,62,1
2009,Evening,8,70,6
2009,Afternoon,8,65,2
2009,Night,8,56,2
2009,Evening,8,57,2
2009,Afternoon,8,64,1
2010,Evening,8,70,6
2010,Morning,8,70,2
2010,Night,8,70,2
2010,Afternoon,8,57,1
2010,Afternoon,8,65,2
2010,Afternoon,8,70,7
2010,Afternoon,8,66,6
2010,Afternoon,8,56,2
2010,Evening,8,56,1
2010,Morning,8,64,1
2010,Evening,8,65,5
2011,Evening,8,70,2
2011,Morning,8,70,2
2011,Afternoon,8,65,1
2010,Night,8,64,1
2011,Evening,8,65,1
2011,Morning,8,64,1
2011,Night,8,70,3
2011,Night,8,56,1
2011,Evening,8,56,1
2011,Evening,8,64,1
2011,Night,8,64,1
2011,Afternoon,8,57,1
2012,Afternoon,8,65,2
2012,Evening,8,65,1
2012,Morning,8,70,1
2012,Evening,8,57,1
2012,Morning,8,64,1
2012,Evening,8,56,2
2012,Morning,8,63,2
2012,Afternoon,8,56,2
2012,Afternoon,8,70,3
2012,Afternoon,8,66,4
2012,Afternoon,8,64,1
2012,Evening,8,64,1
2013,Evening,8,70,2
2013,Afternoon,8,64,2
2013,Evening,8,62,1
2013,Evening,8,56,1
2013,Night,8,70,1
2014,Morning,8,64,3
2014,Evening,8,65,1
2014,Morning,8,56,1
2014,Afternoon,8,70,4
2014,Evening,8,70,3
2014,Afternoon,8,65,2
2014,Morning,8,65,1
2014,Morning,8,70,3
2001,Afternoon,8,63,70
2001,Evening,8,66,407
2001,Evening,8,65,133
2001,Afternoon,8,65,166
2001,Afternoon,8,57,64
2003,Evening,8,66,2
2008,Night,8,56,1
2001,Morning,8,62,64
2016,Evening,8,66,7
2001,Morning,8,66,199
2008,Afternoon,8,58,1
2001,Evening,8,62,89
2001,Night,8,57,18
2001,Night,8,62,67
2007,Evening,8,63,1
2020,Morning,8,58,1
2001,Evening,8,63,72
2017,Evening,8,66,13
2008,Morning,8,56,1
2001,Morning,8,63,62
2001,Morning,8,58,2
2007,Afternoon,8,63,1
2011,Morning,8,63,1
2001,Morning,8,70,36
2020,Afternoon,8,63,1
2001,Evening,8,70,62
2015,Morning,8,66,3
2001,Evening,8,57,59
2001,Morning,8,65,70
2001,Night,8,63,40
2019,Evening,8,66,7
2001,Night,8,70,32
2004,Morning,8,65,2
2002,Morning,8,63,1
2008,Evening,8,63,1
2014,Evening,8,66,7
2011,Evening,8,66,8
2010,Evening,8,63,2
2001,Afternoon,8,70,63
2007,Morning,8,66,2
2020,Afternoon,8,58,3
2013,Morning,8,64,1
2002,Afternoon,8,63,1
2012,Evening,8,58,1
2020,Afternoon,8,62,1
2016,Evening,8,63,1
2008,Evening,8,66,5
2016,Night,8,62,3
2008,Night,8,64,1
2001,Afternoon,8,65.83333333333333,11
2016,Night,8,57,2
2009,Morning,8,58,1
2015,Night,8,56,1
2006,Morning,8,63,1
2010,Morning,8,63,1
2007,Night,8,62,2
2004,Morning,8,57,1
2015,Morning,8,56,3
2013,Afternoon,8,63,2
2001,Afternoon,8,58,5
2002,Night,8,62,1
2003,Morning,8,66,2
2008,Evening,8,56,2
2016,Morning,8,56,2
2012,Afternoon,8,63,2
2016,Evening,8,57,2
2001,Night,8,56,1
2020,Evening,8,63,3
2010,Evening,8,66,2
2017,Morning,8,56,1
2009,Night,8,57,1
2001,Afternoon,8,66.875,9
2002,Morning,8,62,1
2015,Evening,8,63,4
2007,Night,8,57,1
2004,Night,8,56,2
2014,Afternoon,8,63,1
2003,Evening,8,56,2
2007,Night,8,64,1
2002,Night,8,70,3
2017,Afternoon,8,63,3
2001,Morning,8,57,29
2011,Afternoon,8,66,6
2009,Morning,8,56,2
2005,Evening,8,63,4
2013,Evening,8,63,2
2016,Night,8,65,3
2002,Evening,8,63,3
2016,Morning,8,58,1
2013,Morning,8,56,2
2008,Night,8,63,1
2007,Evening,8,57,1
2007,Afternoon,8,66,5
2011,Morning,8,66,1
2001,Morning,8,66.875,13
2006,Night,8,63,1
2015,Evening,8,57,1
2006,Evening,8,62,1
2020,Evening,8,58,1
2013,Night,8,66,2
2005,Morning,8,62,1
2010,Evening,8,62,2
2005,Evening,8,66,3
2020,Evening,8,62,1
2003,Night,8,56,2
2012,Night,8,65,1
2018,Evening,8,63,2
2014,Night,8,56,1
2001,Evening,8,66.875,5
2009,Night,8,64,1
2016,Afternoon,8,62,1
2017,Morning,8,63,2
2008,Evening,8,57,1
2017,Night,8,63,2
2015,Afternoon,8,62,3
2018,Evening,8,56,1
2009,Night,8,63,1
2013,Evening,8,65,2
2015,Afternoon,8,66,4
2003,Afternoon,8,56,1
2019,Afternoon,8,62,1
2014,Afternoon,8,64,1
2003,Night,8,63,1
2001,Morning,8,65.83333333333333,8
2017,Night,8,56,2
2011,Afternoon,8,63,1
2001,Morning,8,56,3
2004,Night,8,66,3
2002,Morning,8,58,1
2001,Evening,8,56,5
2008,Night,8,57,1
2013,Morning,8,70,1
2004,Afternoon,8,63,1
2005,Afternoon,8,62,1
2008,Afternoon,8,62,1
2018,Night,8,56,1
2003,Morning,8,57,1
2008,Evening,8,65,1
2005,Evening,8,57,1
2012,Morning,8,66,3
2002,Evening,8,65,3
2017,Evening,8,57,1
2007,Night,8,63,1
2002,Afternoon,8,56,1
2007,Afternoon,8,58,1
2021,Evening,8,62,1
2004,Evening,8,62,1
2006,Evening,8,63,1
2019,Morning,8,66,1
2016,Evening,8,56,1
2007,Evening,8,64,1
2012,Night,8,62,1
2017,Evening,8,65,1
2005,Night,8,64,1
2012,Evening,8,63,1
2002,Evening,8,-1,1
2010,Morning,8,66,2
2006,Morning,8,66,2
2002,Morning,8,56,1
2013,Morning,8,63,1
2001,Afternoon,8,64,2
2021,Night,8,57,1
2008,Morning,8,63,2
2016,Morning,8,66,1
2001,Evening,8,64,2
2012,Afternoon,8,57,2
2018,Evening,8,57,1
2019,Evening,8,65,1
2001,Morning,8,64,2
2009,Evening,8,58,1
2005,Afternoon,8,57,1
